"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"1283","2023-08-23 09:20","Hozier","Eat Your Young",243946,0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90,"audio_features","2SXx7Ofa79CeJfio98aJcG","spotify:track:2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/tracks/2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/audio-analysis/2SXx7Ofa79CeJfio98aJcG",243947,4,"irish singer-songwriter"
"1293","2023-08-23 09:24","Hozier","De Selby (Part 1)",219693,0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,"audio_features","78x3oT0wyvcm9GRmuAP6Vq","spotify:track:78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/tracks/78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/audio-analysis/78x3oT0wyvcm9GRmuAP6Vq",219693,4,"irish singer-songwriter"
"1302","2023-08-23 09:25","Hozier","Francesca",50686,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,"audio_features","6QnfsyzifAJJrNHYTO6j9J","spotify:track:6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/tracks/6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/audio-analysis/6QnfsyzifAJJrNHYTO6j9J",270067,4,"irish singer-songwriter"
"1316","2023-08-23 22:21","Hozier","Francesca",219386,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,"audio_features","6QnfsyzifAJJrNHYTO6j9J","spotify:track:6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/tracks/6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/audio-analysis/6QnfsyzifAJJrNHYTO6j9J",270067,4,"irish singer-songwriter"
"1323","2023-08-23 22:23","Richy Mitch & The Coal Miners","Evergreen",87000,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,"audio_features","6me7F0aaZjwDo6RJ5MrfBD","spotify:track:6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD",87000,3,"modern folk rock"
"1333","2023-08-23 22:25","Gregory Alan Isakov","Southern Star",139240,0.559,0.343,0,-10.623,1,0.031,0.746,0.00236,0.101,0.228,132.659,"audio_features","6YXbSjabsKQ1pNvj6zcJ9V","spotify:track:6YXbSjabsKQ1pNvj6zcJ9V","https://api.spotify.com/v1/tracks/6YXbSjabsKQ1pNvj6zcJ9V","https://api.spotify.com/v1/audio-analysis/6YXbSjabsKQ1pNvj6zcJ9V",139240,3,"indie folk"
"1343","2023-08-23 22:28","Conan Gray","Never Ending Song",155202,0.58,0.79,2,-6.575,1,0.0329,0.00486,9.61e-05,0.322,0.567,141.912,"audio_features","5BI0zQZciyoQfJxsu8CIn9","spotify:track:5BI0zQZciyoQfJxsu8CIn9","https://api.spotify.com/v1/tracks/5BI0zQZciyoQfJxsu8CIn9","https://api.spotify.com/v1/audio-analysis/5BI0zQZciyoQfJxsu8CIn9",155203,4,"bedroom pop"
"1353","2023-08-23 22:30","Mt. Joy","Dirty Love",164626,0.774,0.439,5,-7.612,0,0.0364,0.595,0.00127,0.109,0.661,125.085,"audio_features","2bsC6KLZ6a9v6zdoDkziBL","spotify:track:2bsC6KLZ6a9v6zdoDkziBL","https://api.spotify.com/v1/tracks/2bsC6KLZ6a9v6zdoDkziBL","https://api.spotify.com/v1/audio-analysis/2bsC6KLZ6a9v6zdoDkziBL",164627,4,"stomp and holler"
"1363","2023-08-23 22:34","Hozier","To Noise Making (Sing)",206920,0.619,0.556,0,-7.687,1,0.0806,0.133,0,0.594,0.566,99.39,"audio_features","5in02YJDTkdfKDQjfsvxYp","spotify:track:5in02YJDTkdfKDQjfsvxYp","https://api.spotify.com/v1/tracks/5in02YJDTkdfKDQjfsvxYp","https://api.spotify.com/v1/audio-analysis/5in02YJDTkdfKDQjfsvxYp",206920,4,"irish singer-songwriter"
"1372","2023-08-23 22:38","flipturn","Sad Disco",227213,0.722,0.418,9,-8.274,1,0.0319,0.00461,0.76,0.127,0.134,123.028,"audio_features","2BedHMJWiW5CuiTd2wza1u","spotify:track:2BedHMJWiW5CuiTd2wza1u","https://api.spotify.com/v1/tracks/2BedHMJWiW5CuiTd2wza1u","https://api.spotify.com/v1/audio-analysis/2BedHMJWiW5CuiTd2wza1u",227213,4,"jacksonville indie"
"1383","2023-08-23 22:39","The Lumineers","Flowers In Your Hair",110560,0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,"audio_features","3Hvg5tRKsQlX25wYwgMF9p","spotify:track:3Hvg5tRKsQlX25wYwgMF9p","https://api.spotify.com/v1/tracks/3Hvg5tRKsQlX25wYwgMF9p","https://api.spotify.com/v1/audio-analysis/3Hvg5tRKsQlX25wYwgMF9p",109736,4,"folk-pop"
"1392","2023-08-23 22:42","The Beaches","Blame Brett",176005,0.472,0.867,1,-3.159,0,0.0409,0.0063,4.56e-06,0.326,0.792,155.996,"audio_features","6twjuBZfRJIZnoHrghzWLk","spotify:track:6twjuBZfRJIZnoHrghzWLk","https://api.spotify.com/v1/tracks/6twjuBZfRJIZnoHrghzWLk","https://api.spotify.com/v1/audio-analysis/6twjuBZfRJIZnoHrghzWLk",177004,4,"toronto indie"
"1416","2023-08-23 22:49","Mt. Joy","Silver Lining",198600,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,"audio_features","0i5QVxsK3IvEDbUjTA64Li","spotify:track:0i5QVxsK3IvEDbUjTA64Li","https://api.spotify.com/v1/tracks/0i5QVxsK3IvEDbUjTA64Li","https://api.spotify.com/v1/audio-analysis/0i5QVxsK3IvEDbUjTA64Li",198600,4,"stomp and holler"
"1423","2023-08-23 22:53","Hozier","Angel Of Small Death & The Codeine Scene",219214,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,"audio_features","6JmSfynzr6E0QllQZNEXEb","spotify:track:6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb",219213,4,"irish singer-songwriter"
"1432","2023-08-23 22:57","Gregory Alan Isakov","Big Black Car",217466,0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,"audio_features","3Kj2EWpIBnvETsYq4cq0IH","spotify:track:3Kj2EWpIBnvETsYq4cq0IH","https://api.spotify.com/v1/tracks/3Kj2EWpIBnvETsYq4cq0IH","https://api.spotify.com/v1/audio-analysis/3Kj2EWpIBnvETsYq4cq0IH",217467,4,"indie folk"
"1443","2023-08-23 23:00","Paris Paloma","the fruits",202632,0.404,0.0641,7,-22.394,0,0.0381,0.909,0.00237,0.282,0.0791,77.675,"audio_features","58VTP6KnZs12PcAj5rMJ4W","spotify:track:58VTP6KnZs12PcAj5rMJ4W","https://api.spotify.com/v1/tracks/58VTP6KnZs12PcAj5rMJ4W","https://api.spotify.com/v1/audio-analysis/58VTP6KnZs12PcAj5rMJ4W",209698,4,"singer-songwriter pop"
"1453","2023-08-23 23:04","Ariana Grande","Greedy",214906,0.619,0.705,1,-5.335,1,0.099,0.0323,0,0.0919,0.844,109.975,"audio_features","1FFUXkoWIc9of8yOscGiaC","spotify:track:1FFUXkoWIc9of8yOscGiaC","https://api.spotify.com/v1/tracks/1FFUXkoWIc9of8yOscGiaC","https://api.spotify.com/v1/audio-analysis/1FFUXkoWIc9of8yOscGiaC",214907,4,"pop"
"1463","2023-08-23 23:07","Fall Out Boy","We Didn’t Start The Fire",215530,0.567,0.961,7,-4.084,1,0.0572,0.00139,3.7e-05,0.102,0.669,151.92,"audio_features","60glT2wsoSHV3B8yCRSB8v","spotify:track:60glT2wsoSHV3B8yCRSB8v","https://api.spotify.com/v1/tracks/60glT2wsoSHV3B8yCRSB8v","https://api.spotify.com/v1/audio-analysis/60glT2wsoSHV3B8yCRSB8v",215531,4,"emo"
"1473","2023-08-23 23:13","Sufjan Stevens","Chicago",364613,0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,"audio_features","1yupbrI7ROhigIHpQBevPh","spotify:track:1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/tracks/1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/audio-analysis/1yupbrI7ROhigIHpQBevPh",364613,4,"art pop"
"1483","2023-08-23 23:20","The Revivalists","Soulfight",392800,0.591,0.454,7,-8.851,1,0.0317,0.636,0,0.0793,0.198,123.379,"audio_features","3TQxkQsyJS03EUwl02Qaub","spotify:track:3TQxkQsyJS03EUwl02Qaub","https://api.spotify.com/v1/tracks/3TQxkQsyJS03EUwl02Qaub","https://api.spotify.com/v1/audio-analysis/3TQxkQsyJS03EUwl02Qaub",392800,4,"modern alternative rock"
"1493","2023-08-23 23:23","Dua Lipa","Dance The Night - From Barbie The Album",176579,0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,"audio_features","1vYXt7VSjH9JIM5oRRo7vA","spotify:track:1vYXt7VSjH9JIM5oRRo7vA","https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA","https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA",176579,4,"dance pop"
"1503","2023-08-24 05:09","Peach Pit","Shampoo Bottles",93208,0.648,0.436,8,-9.578,1,0.0275,0.0232,0,0.0944,0.333,107.019,"audio_features","2INUkDPCO1eQlOFmIN5VAC","spotify:track:2INUkDPCO1eQlOFmIN5VAC","https://api.spotify.com/v1/tracks/2INUkDPCO1eQlOFmIN5VAC","https://api.spotify.com/v1/audio-analysis/2INUkDPCO1eQlOFmIN5VAC",224267,4,"pov: indie"
"1516","2023-08-24 07:07","Sufjan Stevens","Mystery of Love",248960,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,"audio_features","0oTtnnedK0C4unALxVTPhz","spotify:track:0oTtnnedK0C4unALxVTPhz","https://api.spotify.com/v1/tracks/0oTtnnedK0C4unALxVTPhz","https://api.spotify.com/v1/audio-analysis/0oTtnnedK0C4unALxVTPhz",248965,5,"art pop"
"1522","2023-08-24 07:12","The War On Drugs","I Don't Live Here Anymore (feat. Lucius)",327546,0.476,0.867,5,-3.982,1,0.037,0.00327,3.42e-06,0.0962,0.466,110.026,"audio_features","5Uou8idst1XJc0F6MRAk5S","spotify:track:5Uou8idst1XJc0F6MRAk5S","https://api.spotify.com/v1/tracks/5Uou8idst1XJc0F6MRAk5S","https://api.spotify.com/v1/audio-analysis/5Uou8idst1XJc0F6MRAk5S",327547,4,"chamber pop"
"1533","2023-08-24 07:17","Lana Del Rey","Video Games",281960,0.39,0.252,6,-9.666,0,0.0298,0.808,0,0.0887,0.181,122.053,"audio_features","3WD91HQDBIavSapet3ZpjG","spotify:track:3WD91HQDBIavSapet3ZpjG","https://api.spotify.com/v1/tracks/3WD91HQDBIavSapet3ZpjG","https://api.spotify.com/v1/audio-analysis/3WD91HQDBIavSapet3ZpjG",281947,4,"art pop"
"1543","2023-08-24 07:22","Florence + The Machine","King",280130,0.731,0.45,6,-8.086,0,0.0443,0.136,0.000989,0.107,0.0856,105.989,"audio_features","31ABtQJdfloNaGz7ZhXaN5","spotify:track:31ABtQJdfloNaGz7ZhXaN5","https://api.spotify.com/v1/tracks/31ABtQJdfloNaGz7ZhXaN5","https://api.spotify.com/v1/audio-analysis/31ABtQJdfloNaGz7ZhXaN5",280131,4,"baroque pop"
"1553","2023-08-24 07:26","Mallrat","Butterfly Blue",261842,0.382,0.277,3,-11.675,0,0.0287,0.823,0.00016,0.243,0.23,97.969,"audio_features","1EKjSEd05WhBfdf4BjJ8vu","spotify:track:1EKjSEd05WhBfdf4BjJ8vu","https://api.spotify.com/v1/tracks/1EKjSEd05WhBfdf4BjJ8vu","https://api.spotify.com/v1/audio-analysis/1EKjSEd05WhBfdf4BjJ8vu",261843,4,"aussietronica"
"1563","2023-08-24 07:29","The Mowgli's","San Francisco",173093,0.307,0.847,11,-4.215,1,0.0551,0.0215,0,0.0783,0.34,93.072,"audio_features","5RRWirYSE08FPKD6Mx4v0V","spotify:track:5RRWirYSE08FPKD6Mx4v0V","https://api.spotify.com/v1/tracks/5RRWirYSE08FPKD6Mx4v0V","https://api.spotify.com/v1/audio-analysis/5RRWirYSE08FPKD6Mx4v0V",173093,4,"hopebeat"
"1583","2023-08-24 09:29","Le Parody","Summer Rain",103971,0.738,0.877,0,-4.997,1,0.0299,0.378,0.0474,0.106,0.747,134.951,"audio_features","5IdhVFJKEU4JNi7cwDnc6h","spotify:track:5IdhVFJKEU4JNi7cwDnc6h","https://api.spotify.com/v1/tracks/5IdhVFJKEU4JNi7cwDnc6h","https://api.spotify.com/v1/audio-analysis/5IdhVFJKEU4JNi7cwDnc6h",190112,4,"spanish indie pop"
"1615","2023-08-24 16:12","Hozier","Anything But",123390,0.637,0.725,8,-7.184,1,0.0872,0.485,0.000174,0.0543,0.595,92.85,"audio_features","0qPHyYoGZeujrXNwNEvkQv","spotify:track:0qPHyYoGZeujrXNwNEvkQv","https://api.spotify.com/v1/tracks/0qPHyYoGZeujrXNwNEvkQv","https://api.spotify.com/v1/audio-analysis/0qPHyYoGZeujrXNwNEvkQv",225333,4,"irish singer-songwriter"
"1623","2023-08-24 16:17","Ethel Cain","American Teenager",258418,0.415,0.748,4,-5.008,1,0.0481,0.00305,0,0.0903,0.154,120.056,"audio_features","4ltqfN12ohaVZdM6C45gMg","spotify:track:4ltqfN12ohaVZdM6C45gMg","https://api.spotify.com/v1/tracks/4ltqfN12ohaVZdM6C45gMg","https://api.spotify.com/v1/audio-analysis/4ltqfN12ohaVZdM6C45gMg",258419,4,"countrygaze"
"1673","2023-08-24 16:20","Death Cab for Cutie","I Will Follow You into the Dark",173971,0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401,"audio_features","3kZC0ZmFWrEHdUCmUqlvgZ","spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ","https://api.spotify.com/v1/tracks/3kZC0ZmFWrEHdUCmUqlvgZ","https://api.spotify.com/v1/audio-analysis/3kZC0ZmFWrEHdUCmUqlvgZ",189187,4,"alternative rock"
"1683","2023-08-24 21:59","Death Cab for Cutie","I Will Follow You into the Dark",15430,0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401,"audio_features","3kZC0ZmFWrEHdUCmUqlvgZ","spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ","https://api.spotify.com/v1/tracks/3kZC0ZmFWrEHdUCmUqlvgZ","https://api.spotify.com/v1/audio-analysis/3kZC0ZmFWrEHdUCmUqlvgZ",189187,4,"alternative rock"
"1693","2023-08-24 22:05","Clap Your Hands Say Yeah","The Skin of My Yellow Country Teeth",343773,0.456,0.971,0,-5.159,1,0.0678,0.00743,0.000205,0.128,0.397,141.567,"audio_features","57rAvblBMBmdPBugRF1T77","spotify:track:57rAvblBMBmdPBugRF1T77","https://api.spotify.com/v1/tracks/57rAvblBMBmdPBugRF1T77","https://api.spotify.com/v1/audio-analysis/57rAvblBMBmdPBugRF1T77",343773,4,"alternative dance"
"1703","2023-08-24 22:09","Hozier","First Light",292080,0.183,0.521,11,-5.205,0,0.0305,0.0436,0,0.0909,0.0526,147.771,"audio_features","0xCYHtz6bHgKY9zqP7Yciu","spotify:track:0xCYHtz6bHgKY9zqP7Yciu","https://api.spotify.com/v1/tracks/0xCYHtz6bHgKY9zqP7Yciu","https://api.spotify.com/v1/audio-analysis/0xCYHtz6bHgKY9zqP7Yciu",292080,4,"irish singer-songwriter"
"1715","2023-08-24 22:13","Hozier","De Selby (Part 1)",219693,0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,"audio_features","78x3oT0wyvcm9GRmuAP6Vq","spotify:track:78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/tracks/78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/audio-analysis/78x3oT0wyvcm9GRmuAP6Vq",219693,4,"irish singer-songwriter"
"1723","2023-08-24 22:17","Hozier","Eat Your Young",243946,0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90,"audio_features","2SXx7Ofa79CeJfio98aJcG","spotify:track:2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/tracks/2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/audio-analysis/2SXx7Ofa79CeJfio98aJcG",243947,4,"irish singer-songwriter"
"1733","2023-08-24 22:21","Hozier","Son of Nyx",199013,0.109,0.32,8,-11.453,1,0.032,0.8,0.936,0.383,0.0376,72.363,"audio_features","0XDitVRGOZEdTuoIItU9Q1","spotify:track:0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/tracks/0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/audio-analysis/0XDitVRGOZEdTuoIItU9Q1",199013,3,"irish singer-songwriter"
"1743","2023-08-24 22:25","Hozier","Damage Gets Done",268653,0.297,0.839,7,-4.448,1,0.0848,0.399,0,0.0965,0.303,152.997,"audio_features","2OLaeJRrRjFgLfTsccnzlM","spotify:track:2OLaeJRrRjFgLfTsccnzlM","https://api.spotify.com/v1/tracks/2OLaeJRrRjFgLfTsccnzlM","https://api.spotify.com/v1/audio-analysis/2OLaeJRrRjFgLfTsccnzlM",268653,3,"irish singer-songwriter"
"1753","2023-08-24 22:29","Hozier","All Things End",216693,0.399,0.557,9,-7.231,0,0.0525,0.382,0,0.0748,0.24,76.23,"audio_features","5csu6psyW6UN4ggucwOuDR","spotify:track:5csu6psyW6UN4ggucwOuDR","https://api.spotify.com/v1/tracks/5csu6psyW6UN4ggucwOuDR","https://api.spotify.com/v1/audio-analysis/5csu6psyW6UN4ggucwOuDR",216693,4,"irish singer-songwriter"
"1763","2023-08-24 22:33","Hozier","To Someone From A Warm Climate (Uiscefhuaraithe)",240773,0.465,0.181,1,-9.681,1,0.0499,0.861,0,0.0987,0.228,107.967,"audio_features","0cfhXKQGi6BJZxbvO21g7p","spotify:track:0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/tracks/0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/audio-analysis/0cfhXKQGi6BJZxbvO21g7p",240773,3,"irish singer-songwriter"
"1773","2023-08-24 22:37","Hozier","Francesca",270066,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,"audio_features","6QnfsyzifAJJrNHYTO6j9J","spotify:track:6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/tracks/6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/audio-analysis/6QnfsyzifAJJrNHYTO6j9J",270067,4,"irish singer-songwriter"
"1783","2023-08-24 22:43","Hozier","Butchered Tongue",72832,0.279,0.238,2,-14.242,1,0.0504,0.878,0.00177,0.135,0.392,88.453,"audio_features","38U4hYYzUbydvJ4J5YZEy6","spotify:track:38U4hYYzUbydvJ4J5YZEy6","https://api.spotify.com/v1/tracks/38U4hYYzUbydvJ4J5YZEy6","https://api.spotify.com/v1/audio-analysis/38U4hYYzUbydvJ4J5YZEy6",149880,1,"irish singer-songwriter"
"1816","2023-08-24 23:42","Hozier","De Selby (Part 1)",219693,0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,"audio_features","78x3oT0wyvcm9GRmuAP6Vq","spotify:track:78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/tracks/78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/audio-analysis/78x3oT0wyvcm9GRmuAP6Vq",219693,4,"irish singer-songwriter"
"1823","2023-08-24 23:46","Hozier","Francesca",270066,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,"audio_features","6QnfsyzifAJJrNHYTO6j9J","spotify:track:6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/tracks/6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/audio-analysis/6QnfsyzifAJJrNHYTO6j9J",270067,4,"irish singer-songwriter"
"1833","2023-08-25 06:31","Hozier","Unknown / Nth",166456,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687,"audio_features","1ptwL6lZNLc654XAaHqcHb","spotify:track:1ptwL6lZNLc654XAaHqcHb","https://api.spotify.com/v1/tracks/1ptwL6lZNLc654XAaHqcHb","https://api.spotify.com/v1/audio-analysis/1ptwL6lZNLc654XAaHqcHb",280107,4,"irish singer-songwriter"
"1872","2023-08-25 15:53","Pixies","Velouria",62677,0.488,0.634,6,-12.596,1,0.0329,0.00181,0.245,0.0819,0.508,124.624,"audio_features","0lBO2VOhlNNx879Fjd9XY3","spotify:track:0lBO2VOhlNNx879Fjd9XY3","https://api.spotify.com/v1/tracks/0lBO2VOhlNNx879Fjd9XY3","https://api.spotify.com/v1/audio-analysis/0lBO2VOhlNNx879Fjd9XY3",220333,4,"alternative rock"
"1983","2023-08-25 23:45","Sufjan Stevens","Chicago",364613,0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,"audio_features","1yupbrI7ROhigIHpQBevPh","spotify:track:1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/tracks/1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/audio-analysis/1yupbrI7ROhigIHpQBevPh",364613,4,"art pop"
"1993","2023-08-25 23:48","John Mayer","Last Train Home",187306,0.591,0.831,4,-6.612,1,0.0355,0.235,0.00142,0.0571,0.678,93.007,"audio_features","0tgBtQ0ISnMQOKorrN9HLX","spotify:track:0tgBtQ0ISnMQOKorrN9HLX","https://api.spotify.com/v1/tracks/0tgBtQ0ISnMQOKorrN9HLX","https://api.spotify.com/v1/audio-analysis/0tgBtQ0ISnMQOKorrN9HLX",187307,4,"neo mellow"
"2003","2023-08-25 23:50","Arctic Monkeys","Teddy Picker",98639,0.637,0.973,9,-3.386,1,0.112,0.000413,2.23e-05,0.104,0.8,150.223,"audio_features","4OkPamOn5GofkOQu64Z4eR","spotify:track:4OkPamOn5GofkOQu64Z4eR","https://api.spotify.com/v1/tracks/4OkPamOn5GofkOQu64Z4eR","https://api.spotify.com/v1/audio-analysis/4OkPamOn5GofkOQu64Z4eR",160640,4,"garage rock"
"2023","2023-08-26 16:17","Hozier","Eat Your Young",243946,0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90,"audio_features","2SXx7Ofa79CeJfio98aJcG","spotify:track:2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/tracks/2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/audio-analysis/2SXx7Ofa79CeJfio98aJcG",243947,4,"irish singer-songwriter"
"2033","2023-08-26 16:21","Hozier","Abstract (Psychopomp)",244120,0.396,0.606,0,-6.517,1,0.0381,0.204,5.73e-06,0.12,0.197,162.046,"audio_features","5XNOw5EcLiqeqx8KDQY5Q6","spotify:track:5XNOw5EcLiqeqx8KDQY5Q6","https://api.spotify.com/v1/tracks/5XNOw5EcLiqeqx8KDQY5Q6","https://api.spotify.com/v1/audio-analysis/5XNOw5EcLiqeqx8KDQY5Q6",244120,4,"irish singer-songwriter"
"2042","2023-08-26 16:26","Hozier","Francesca",270066,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,"audio_features","6QnfsyzifAJJrNHYTO6j9J","spotify:track:6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/tracks/6QnfsyzifAJJrNHYTO6j9J","https://api.spotify.com/v1/audio-analysis/6QnfsyzifAJJrNHYTO6j9J",270067,4,"irish singer-songwriter"
"2052","2023-08-26 16:30","Hozier","Damage Gets Done",268653,0.297,0.839,7,-4.448,1,0.0848,0.399,0,0.0965,0.303,152.997,"audio_features","2OLaeJRrRjFgLfTsccnzlM","spotify:track:2OLaeJRrRjFgLfTsccnzlM","https://api.spotify.com/v1/tracks/2OLaeJRrRjFgLfTsccnzlM","https://api.spotify.com/v1/audio-analysis/2OLaeJRrRjFgLfTsccnzlM",268653,3,"irish singer-songwriter"
"2063","2023-08-26 16:35","Hozier","First Light",292080,0.183,0.521,11,-5.205,0,0.0305,0.0436,0,0.0909,0.0526,147.771,"audio_features","0xCYHtz6bHgKY9zqP7Yciu","spotify:track:0xCYHtz6bHgKY9zqP7Yciu","https://api.spotify.com/v1/tracks/0xCYHtz6bHgKY9zqP7Yciu","https://api.spotify.com/v1/audio-analysis/0xCYHtz6bHgKY9zqP7Yciu",292080,4,"irish singer-songwriter"
"2073","2023-08-26 16:39","Hozier","De Selby (Part 1)",219693,0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,"audio_features","78x3oT0wyvcm9GRmuAP6Vq","spotify:track:78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/tracks/78x3oT0wyvcm9GRmuAP6Vq","https://api.spotify.com/v1/audio-analysis/78x3oT0wyvcm9GRmuAP6Vq",219693,4,"irish singer-songwriter"
"2083","2023-08-26 16:42","Hozier","De Selby (Part 2)",227826,0.598,0.861,6,-5.351,0,0.0604,0.0814,0.000652,0.185,0.644,161.956,"audio_features","3SRtygyWBQnoxuOPtdBPm2","spotify:track:3SRtygyWBQnoxuOPtdBPm2","https://api.spotify.com/v1/tracks/3SRtygyWBQnoxuOPtdBPm2","https://api.spotify.com/v1/audio-analysis/3SRtygyWBQnoxuOPtdBPm2",227827,4,"irish singer-songwriter"
"2093","2023-08-26 16:46","Hozier","Anything But",225333,0.637,0.725,8,-7.184,1,0.0872,0.485,0.000174,0.0543,0.595,92.85,"audio_features","0qPHyYoGZeujrXNwNEvkQv","spotify:track:0qPHyYoGZeujrXNwNEvkQv","https://api.spotify.com/v1/tracks/0qPHyYoGZeujrXNwNEvkQv","https://api.spotify.com/v1/audio-analysis/0qPHyYoGZeujrXNwNEvkQv",225333,4,"irish singer-songwriter"
"2105","2023-08-26 16:50","Hozier","To Someone From A Warm Climate (Uiscefhuaraithe)",240773,0.465,0.181,1,-9.681,1,0.0499,0.861,0,0.0987,0.228,107.967,"audio_features","0cfhXKQGi6BJZxbvO21g7p","spotify:track:0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/tracks/0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/audio-analysis/0cfhXKQGi6BJZxbvO21g7p",240773,3,"irish singer-songwriter"
"2117","2023-08-26 16:55","Hozier","Unknown / Nth",280106,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687,"audio_features","1ptwL6lZNLc654XAaHqcHb","spotify:track:1ptwL6lZNLc654XAaHqcHb","https://api.spotify.com/v1/tracks/1ptwL6lZNLc654XAaHqcHb","https://api.spotify.com/v1/audio-analysis/1ptwL6lZNLc654XAaHqcHb",280107,4,"irish singer-songwriter"
